place_id,name,business_status,geometry,price_level,user_ratings_total,rating,types,vicinity,permanently_closed,lat,lng
ChIJI3E1YHAG2jERsf1aIMwCDMY,SBAHAVV,OPERATIONAL,"{'location': {'lat': 1.2910719, 'lng': 103.8148303}, 'viewport': {'northeast': {'lat': 1.292430530291502, 'lng': 103.8161158302915}, 'southwest': {'lat': 1.289732569708498, 'lng': 103.8134178697085}}}",,,,"['shopping_mall', 'electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']",2 Leng Kee Road,,1.2910719,103.8148303
ChIJ4735CAAb2jER-6u8qcpDjNc,Redhill Mall,OPERATIONAL,"{'location': {'lat': 1.2878337, 'lng': 103.8187886}, 'viewport': {'northeast': {'lat': 1.289315030291502, 'lng': 103.8201114802915}, 'southwest': {'lat': 1.286617069708498, 'lng': 103.8174135197085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","80 Redhill Lane, Singapore",,1.2878337,103.8187886
ChIJLZ9oWoEZ2jERwxPWGD_Zpnw,Valley Point Shopping Centre,OPERATIONAL,"{'location': {'lat': 1.2933441, 'lng': 103.8271408}, 'viewport': {'northeast': {'lat': 1.294527030291502, 'lng': 103.8281258302915}, 'southwest': {'lat': 1.291829069708498, 'lng': 103.8254278697085}}}",,1454.0,4.0,"['shopping_mall', 'point_of_interest', 'establishment']",491 River Valley Road,,1.2933441,103.8271408
ChIJe5qyMnkZ2jERYRN7QP_pCMQ,Tiong Bahru Plaza,OPERATIONAL,"{'location': {'lat': 1.2866535, 'lng': 103.8271459}, 'viewport': {'northeast': {'lat': 1.288009930291502, 'lng': 103.8288301302915}, 'southwest': {'lat': 1.285311969708498, 'lng': 103.8261321697085}}}",,8798.0,4.2,"['shopping_mall', 'point_of_interest', 'establishment']","302 Tiong Bahru Road, Singapore",,1.2866535,103.8271459
ChIJE_8vrWgZ2jERVb5c-hooi-8,Steve & Leif Valley Point,OPERATIONAL,"{'location': {'lat': 1.2932768, 'lng': 103.8273223}, 'viewport': {'northeast': {'lat': 1.294664430291502, 'lng': 103.8287214302915}, 'southwest': {'lat': 1.291966469708498, 'lng': 103.8260234697085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","491 River Valley Road, #01-04 Valley Point Shopping Centre",,1.2932768,103.8273223
ChIJB14IQoMZ2jERyjiLXouuJe0,Great World,OPERATIONAL,"{'location': {'lat': 1.2936417, 'lng': 103.8319293}, 'viewport': {'northeast': {'lat': 1.294896630291502, 'lng': 103.8330022302915}, 'southwest': {'lat': 1.292198669708498, 'lng': 103.8303042697085}}}",,7399.0,4.3,"['shopping_mall', 'point_of_interest', 'establishment']",1 Kim Seng Promenade,,1.2936417,103.8319293
ChIJtQHxVAAZ2jERVHxORuAdP94,Great World City Lobby & MRT Drop Off,OPERATIONAL,"{'location': {'lat': 1.2927921, 'lng': 103.8323366}, 'viewport': {'northeast': {'lat': 1.294184130291502, 'lng': 103.8338130802915}, 'southwest': {'lat': 1.291486169708498, 'lng': 103.8311151197085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']",,,1.2927921,103.8323366
ChIJI9rQlH8Z2jER0KT6DpK-ZAQ,Concorde Shopping Centre,OPERATIONAL,"{'location': {'lat': 1.2891229, 'lng': 103.8341407}, 'viewport': {'northeast': {'lat': 1.290218430291502, 'lng': 103.8359607302915}, 'southwest': {'lat': 1.287520469708498, 'lng': 103.8332627697085}}}",,11.0,4.1,"['shopping_mall', 'point_of_interest', 'establishment']","317 Outram Road, #02-29",,1.2891229,103.8341407
ChIJqUhwYgAZ2jERwvuegycra3g,Sabbir hossen,OPERATIONAL,"{'location': {'lat': 1.2920309, 'lng': 103.8342609}, 'viewport': {'northeast': {'lat': 1.293308180291502, 'lng': 103.8357118802915}, 'southwest': {'lat': 1.290610219708498, 'lng': 103.8330139197085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']",80 Kim Seng Road,,1.2920309,103.8342609
ChIJlYODbp0Z2jER72E6GXzYISY,Waterfront Plaza,OPERATIONAL,"{'location': {'lat': 1.2901255, 'lng': 103.835203}, 'viewport': {'northeast': {'lat': 1.291371930291502, 'lng': 103.8364524302915}, 'southwest': {'lat': 1.288673969708498, 'lng': 103.8337544697085}}}",,28.0,4.0,"['shopping_mall', 'point_of_interest', 'establishment']",390A Havelock Road,,1.2901255,103.835203
ChIJE_8vrWgZ2jERVb5c-hooi-8,Steve & Leif Valley Point,OPERATIONAL,"{'location': {'lat': 1.2932768, 'lng': 103.8273223}, 'viewport': {'northeast': {'lat': 1.294664430291502, 'lng': 103.8287214302915}, 'southwest': {'lat': 1.291966469708498, 'lng': 103.8260234697085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","491 River Valley Road, #01-04 Valley Point Shopping Centre",,1.2932768,103.8273223
ChIJlwOQpJ4Z2jER5EGYnv1VcvE,New Bahru,OPERATIONAL,"{'location': {'lat': 1.2928106, 'lng': 103.8386992}, 'viewport': {'northeast': {'lat': 1.294080280291502, 'lng': 103.8402670802915}, 'southwest': {'lat': 1.291382319708498, 'lng': 103.8375691197085}}}",,436.0,4.0,"['shopping_mall', 'point_of_interest', 'establishment']","46 Kim Yam Road, New Bahru",,1.2928106,103.8386992
ChIJEzjF7Z0Z2jERpFVPccJ8qek,seven Eleven 769,OPERATIONAL,"{'location': {'lat': 1.2897877, 'lng': 103.8379202}, 'viewport': {'northeast': {'lat': 1.291083830291502, 'lng': 103.8393402302915}, 'southwest': {'lat': 1.288385869708498, 'lng': 103.8366422697085}}}",,8.0,4.5,"['shopping_mall', 'point_of_interest', 'establishment']",Singapore River 769 Opp TWH,,1.2897877,103.8379202
ChIJlYODbp0Z2jER72E6GXzYISY,Waterfront Plaza,OPERATIONAL,"{'location': {'lat': 1.2901255, 'lng': 103.835203}, 'viewport': {'northeast': {'lat': 1.291371930291502, 'lng': 103.8364524302915}, 'southwest': {'lat': 1.288673969708498, 'lng': 103.8337544697085}}}",,28.0,4.0,"['shopping_mall', 'point_of_interest', 'establishment']",390A Havelock Road,,1.2901255,103.835203
ChIJI9rQlH8Z2jER0KT6DpK-ZAQ,Concorde Shopping Centre,OPERATIONAL,"{'location': {'lat': 1.2891229, 'lng': 103.8341407}, 'viewport': {'northeast': {'lat': 1.290218430291502, 'lng': 103.8359607302915}, 'southwest': {'lat': 1.287520469708498, 'lng': 103.8332627697085}}}",,11.0,4.1,"['shopping_mall', 'point_of_interest', 'establishment']","317 Outram Road, #02-29",,1.2891229,103.8341407
ChIJqUhwYgAZ2jERwvuegycra3g,Sabbir hossen,OPERATIONAL,"{'location': {'lat': 1.2920309, 'lng': 103.8342609}, 'viewport': {'northeast': {'lat': 1.293308180291502, 'lng': 103.8357118802915}, 'southwest': {'lat': 1.290610219708498, 'lng': 103.8330139197085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']",80 Kim Seng Road,,1.2920309,103.8342609
ChIJnXwAOKAZ2jERAs-MHs1aDgI,Clarke Quay,OPERATIONAL,"{'location': {'lat': 1.2906024, 'lng': 103.8464742}, 'viewport': {'northeast': {'lat': 1.292176980291502, 'lng': 103.8477618302915}, 'southwest': {'lat': 1.289479019708498, 'lng': 103.8450638697085}}}",,43992.0,4.5,"['shopping_mall', 'tourist_attraction', 'point_of_interest', 'establishment']",3 River Valley Road,,1.2906024,103.8464742
ChIJ18C-mwoZ2jERlpSawcucgk0,Clarke Quay Central,OPERATIONAL,"{'location': {'lat': 1.2890252, 'lng': 103.8466098}, 'viewport': {'northeast': {'lat': 1.290300530291502, 'lng': 103.8476586802915}, 'southwest': {'lat': 1.287602569708498, 'lng': 103.8449607197085}}}",,10952.0,4.3,"['shopping_mall', 'point_of_interest', 'establishment']",6 Eu Tong Sen Street,,1.2890252,103.8466098
ChIJ1aJWIZ8Z2jERTCHI96-9fNQ,UE Square,OPERATIONAL,"{'location': {'lat': 1.2921679, 'lng': 103.8426697}, 'viewport': {'northeast': {'lat': 1.293551430291502, 'lng': 103.8442912302915}, 'southwest': {'lat': 1.290853469708498, 'lng': 103.8415932697085}}}",,1568.0,3.9,"['shopping_mall', 'point_of_interest', 'establishment']","81 Clemenceau Avenue, Singapore",,1.2921679,103.8426697
ChIJBXC7TAsZ2jERdpAi-2uczMQ,Chinatown Point,OPERATIONAL,"{'location': {'lat': 1.2852093, 'lng': 103.8447228}, 'viewport': {'northeast': {'lat': 1.286175930291502, 'lng': 103.8458059802915}, 'southwest': {'lat': 1.283477969708498, 'lng': 103.8431080197085}}}",2.0,19622.0,4.2,"['shopping_mall', 'point_of_interest', 'establishment']","133 New Bridge Road, Singapore",,1.2852093,103.8447228
ChIJcb-bmQoZ2jER51uvsJrLHEY,The Central,OPERATIONAL,"{'location': {'lat': 1.2886219, 'lng': 103.8467655}, 'viewport': {'northeast': {'lat': 1.290124780291502, 'lng': 103.8481637302915}, 'southwest': {'lat': 1.287426819708498, 'lng': 103.8454657697085}}}",,245.0,4.3,"['shopping_mall', 'real_estate_agency', 'point_of_interest', 'establishment']",8 Eu Tong Sen Street,,1.2886219,103.8467655
ChIJleHRO_wZ2jERDtVEaVmZLxw,Riverside Point,OPERATIONAL,"{'location': {'lat': 1.2894373, 'lng': 103.8441063}, 'viewport': {'northeast': {'lat': 1.290933380291502, 'lng': 103.8454330802915}, 'southwest': {'lat': 1.288235419708498, 'lng': 103.8427351197085}}}",,321.0,4.3,"['shopping_mall', 'point_of_interest', 'establishment']",30 Merchant Road,,1.2894373,103.8441063
ChIJF4dhQwAZ2jER3ar3zwN5l44,Havelock 2 Carpark,OPERATIONAL,"{'location': {'lat': 1.2875996, 'lng': 103.8451847}, 'viewport': {'northeast': {'lat': 1.288849380291502, 'lng': 103.8464151302915}, 'southwest': {'lat': 1.286151419708498, 'lng': 103.8437171697085}}}",,2.0,3.0,"['shopping_mall', 'point_of_interest', 'establishment']","50 Eu Tong Sen Street, Singapore",,1.2875996,103.8451847
ChIJs3oNr74Z2jERL2CxyTQ9bKE,Central Square,OPERATIONAL,"{'location': {'lat': 1.2882882, 'lng': 103.8432735}, 'viewport': {'northeast': {'lat': 1.289783430291502, 'lng': 103.8444676302915}, 'southwest': {'lat': 1.287085469708498, 'lng': 103.8417696697085}}}",,5.0,2.8,"['shopping_mall', 'point_of_interest', 'establishment']","20 Havelock Road, Singapore",,1.2882882,103.8432735
ChIJyQ8DgWIZ2jERJyuRh581sco,Havelock 2,OPERATIONAL,"{'location': {'lat': 1.2871839, 'lng': 103.8451368}, 'viewport': {'northeast': {'lat': 1.288431780291502, 'lng': 103.8464517802915}, 'southwest': {'lat': 1.285733819708498, 'lng': 103.8437538197085}}}",,576.0,3.7,"['shopping_mall', 'point_of_interest', 'establishment']",2 Havelock Road,,1.2871839,103.8451368
ChIJye-SJgAZ2jERh5ppDgXPh0Y,UE Square Carpark B entrance,OPERATIONAL,"{'location': {'lat': 1.2923951, 'lng': 103.8427413}, 'viewport': {'northeast': {'lat': 1.293841980291502, 'lng': 103.8440363802915}, 'southwest': {'lat': 1.291144019708498, 'lng': 103.8413384197085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","81A Clemenceau Avenue, Singapore",,1.2923951,103.8427413
ChIJHywT8CgZ2jERtYLxa8fg7OY,The Riverwalk,OPERATIONAL,"{'location': {'lat': 1.2891375, 'lng': 103.8483462}, 'viewport': {'northeast': {'lat': 1.290469330291502, 'lng': 103.8496424802915}, 'southwest': {'lat': 1.287771369708498, 'lng': 103.8469445197085}}}",,295.0,4.4,"['shopping_mall', 'point_of_interest', 'establishment']","20 Upper Circular Road, #02- 21A The Riverwalk",,1.2891375,103.8483462
ChIJex9WJ7kZ2jERX17R6EzHeVY,Celestial Time Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.2858775, 'lng': 103.8441637}, 'viewport': {'northeast': {'lat': 1.287084880291502, 'lng': 103.8456077302915}, 'southwest': {'lat': 1.284386919708498, 'lng': 103.8429097697085}}}",,3.0,5.0,"['shopping_mall', 'store', 'point_of_interest', 'establishment']","101 Upper Cross Street, #01-36",,1.2858775,103.8441637
ChIJVca-8NQZ2jER89jAeoxJ5Uc,Killiney @ People's Park Centre,OPERATIONAL,"{'location': {'lat': 1.2857619, 'lng': 103.8439529}, 'viewport': {'northeast': {'lat': 1.286964480291502, 'lng': 103.8454858302915}, 'southwest': {'lat': 1.284266519708498, 'lng': 103.8427878697085}}}",,8.0,2.4,"['cafe', 'shopping_mall', 'store', 'food', 'point_of_interest', 'establishment']","101 Upper Cross Street, #01-79 People's Park Centre",,1.2857619,103.8439529
ChIJBdA3z3QZ2jERmV_pjB0ci0c,People's Park Centre,OPERATIONAL,"{'location': {'lat': 1.285631, 'lng': 103.8440929}, 'viewport': {'northeast': {'lat': 1.287204880291502, 'lng': 103.8456384802915}, 'southwest': {'lat': 1.284506919708498, 'lng': 103.8429405197085}}}",,2293.0,4.0,"['shopping_mall', 'point_of_interest', 'establishment']",101 Upper Cross Street,,1.285631,103.8440929
ChIJDQn9K6EZ2jERGfy2lsTL4gM,Peninsula Shopping Complex Singapore,OPERATIONAL,"{'location': {'lat': 1.2918776, 'lng': 103.8500267}, 'viewport': {'northeast': {'lat': 1.293385030291502, 'lng': 103.8515157302915}, 'southwest': {'lat': 1.290687069708498, 'lng': 103.8488177697085}}}",,4708.0,3.9,"['shopping_mall', 'department_store', 'shoe_store', 'electronics_store', 'store', 'point_of_interest', 'establishment']",3 Coleman Street,,1.2918776,103.8500267
ChIJUU3oI6EZ2jERfSBkAFaonKA,Lai Loy Jewellery,OPERATIONAL,"{'location': {'lat': 1.29133, 'lng': 103.850074}, 'viewport': {'northeast': {'lat': 1.292687780291502, 'lng': 103.8515633302915}, 'southwest': {'lat': 1.289989819708498, 'lng': 103.8488653697085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","1 Coleman Street, #02-22 The Adelphi",,1.29133,103.850074
ChIJRXd7yaYZ2jERQH3RSOQbtPI,Inkprompt Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.2923526, 'lng': 103.8509667}, 'viewport': {'northeast': {'lat': 1.293735780291502, 'lng': 103.8524121302915}, 'southwest': {'lat': 1.291037819708498, 'lng': 103.8497141697085}}}",,1.0,5.0,"['shopping_mall', 'point_of_interest', 'establishment']","111 North Bridge Road, Singapore",,1.2923526,103.8509667
ChIJCeMaMKYZ2jER7P0rzkEtRbE,CityLink,OPERATIONAL,"{'location': {'lat': 1.2913005, 'lng': 103.8551976}, 'viewport': {'northeast': {'lat': 1.292607980291502, 'lng': 103.8565287802915}, 'southwest': {'lat': 1.289910019708498, 'lng': 103.8538308197085}}}",,1605.0,4.3,"['shopping_mall', 'point_of_interest', 'establishment']",1 Raffles Link,,1.2913005,103.8551976
ChIJu1_G5ggZ2jERTrdta7SO3A8,One Fullerton,OPERATIONAL,"{'location': {'lat': 1.2860884, 'lng': 103.8540571}, 'viewport': {'northeast': {'lat': 1.287426230291502, 'lng': 103.8553888802915}, 'southwest': {'lat': 1.284728269708498, 'lng': 103.8526909197085}}}",,1560.0,4.5,"['shopping_mall', 'point_of_interest', 'establishment']",1 Fullerton Road,,1.2860884,103.8540571
ChIJofx2MKEZ2jERlaZeNQxPQt8,Excelsior Shopping Centre,OPERATIONAL,"{'location': {'lat': 1.2920724, 'lng': 103.8501955}, 'viewport': {'northeast': {'lat': 1.293549580291502, 'lng': 103.8515073302915}, 'southwest': {'lat': 1.290851619708498, 'lng': 103.8488093697085}}}",,374.0,3.8,"['shopping_mall', 'point_of_interest', 'establishment']","5 Coleman Street, #03-27, Singapore",,1.2920724,103.8501955
ChIJ41zoKKcZ2jERaJwPDSfX8zM,The Adelphi,OPERATIONAL,"{'location': {'lat': 1.2911845, 'lng': 103.8512167}, 'viewport': {'northeast': {'lat': 1.292382780291502, 'lng': 103.8527265302915}, 'southwest': {'lat': 1.289684819708498, 'lng': 103.8500285697085}}}",,1330.0,3.9,"['shopping_mall', 'point_of_interest', 'establishment']",1 Coleman Street,,1.2911845,103.8512167
ChIJX2ILD2gZ2jEREprPMpgqOiU,The Wildflower Edit,OPERATIONAL,"{'location': {'lat': 1.2913131, 'lng': 103.8512472}, 'viewport': {'northeast': {'lat': 1.292727730291502, 'lng': 103.8527403802915}, 'southwest': {'lat': 1.290029769708498, 'lng': 103.8500424197085}}}",,,,"['shopping_mall', 'point_of_interest', 'food', 'establishment']","1 Coleman Street, #05-05 The Adelphi, Singapore",,1.2913131,103.8512472
ChIJkT7rsPAZ2jERYUWXee_2_1Y,Aquaplus,OPERATIONAL,"{'location': {'lat': 1.2913131, 'lng': 103.8512472}, 'viewport': {'northeast': {'lat': 1.292727730291502, 'lng': 103.8527403802915}, 'southwest': {'lat': 1.290029769708498, 'lng': 103.8500424197085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","1 Coleman Street, #07-02B",,1.2913131,103.8512472
ChIJqz4D-d8Z2jERj4HjyaJtGvI,Funan,OPERATIONAL,"{'location': {'lat': 1.2912647, 'lng': 103.8501932}, 'viewport': {'northeast': {'lat': 1.292552380291502, 'lng': 103.8516772302915}, 'southwest': {'lat': 1.289854419708498, 'lng': 103.8489792697085}}}",,7707.0,4.4,"['shopping_mall', 'point_of_interest', 'establishment']","107 North Bridge Road, Singapore",,1.2912647,103.8501932
ChIJl0Gl28QZ2jERJGBI-d3IzvA,Peninsula Plaza,OPERATIONAL,"{'location': {'lat': 1.2922871, 'lng': 103.8508504}, 'viewport': {'northeast': {'lat': 1.293568480291502, 'lng': 103.8519909302915}, 'southwest': {'lat': 1.290870519708498, 'lng': 103.8492929697085}}}",,354.0,4.0,"['shopping_mall', 'point_of_interest', 'establishment']",111 North Bridge Road,,1.2922871,103.8508504
ChIJAchhaaEZ2jERGeRWmpGKIBM,Poh Mal,OPERATIONAL,"{'location': {'lat': 1.2922978, 'lng': 103.8508719}, 'viewport': {'northeast': {'lat': 1.293694730291502, 'lng': 103.8523732302915}, 'southwest': {'lat': 1.290996769708498, 'lng': 103.8496752697085}}}",,2.0,3.0,"['shopping_mall', 'point_of_interest', 'establishment']","111 North Bridge Road, #05-48 Peninsula Plaza, Singapore",,1.2922978,103.8508719
ChIJMdeyIh0Z2jERWG4G2VwWCEw,MA Studios,OPERATIONAL,"{'location': {'lat': 1.2923407, 'lng': 103.8508826}, 'viewport': {'northeast': {'lat': 1.293712980291502, 'lng': 103.8523785802915}, 'southwest': {'lat': 1.291015019708498, 'lng': 103.8496806197085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","111 North Bridge Road, #20-05 PENINSULA PLAZA",,1.2923407,103.8508826
ChIJCWP3UFkZ2jERERn-t3KVkv0,Cherry Shan Skincare and Cosmetics (Singapore),OPERATIONAL,"{'location': {'lat': 1.2923407, 'lng': 103.8508826}, 'viewport': {'northeast': {'lat': 1.293712980291502, 'lng': 103.8523785802915}, 'southwest': {'lat': 1.291015019708498, 'lng': 103.8496806197085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","111 North Bridge Road, #04-20 Peninsula Plaza",,1.2923407,103.8508826
ChIJL87xbzAZ2jERsNix4fvbLwg,Lucky Win Shop,OPERATIONAL,"{'location': {'lat': 1.2923407, 'lng': 103.8508826}, 'viewport': {'northeast': {'lat': 1.293712980291502, 'lng': 103.8523683302915}, 'southwest': {'lat': 1.291015019708498, 'lng': 103.8496703697085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","111 North Bridge Road, #02-65C Peninsula Plaza",,1.2923407,103.8508826
ChIJDerMOiEZ2jERJL7thfbvrTM,Xiao Yan Zi Confectionery,OPERATIONAL,"{'location': {'lat': 1.2918956, 'lng': 103.8502112}, 'viewport': {'northeast': {'lat': 1.293512830291502, 'lng': 103.8513560302915}, 'southwest': {'lat': 1.290814869708498, 'lng': 103.8486580697085}}}",,1.0,5.0,"['shopping_mall', 'store', 'point_of_interest', 'food', 'establishment']",3 Coleman street ￼ suite 1888-T Singapore 179804,,1.2918956,103.8502112
ChIJX-7BvmoZ2jERiTTzNs6zJnc,Metachain Pte. Ltd.,OPERATIONAL,"{'location': {'lat': 1.291922, 'lng': 103.8501259}, 'viewport': {'northeast': {'lat': 1.293526030291502, 'lng': 103.8513206802915}, 'southwest': {'lat': 1.290828069708498, 'lng': 103.8486227197085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","3 Coleman Street, #03-24 Peninsula Shopping Complex, Singapore",,1.291922,103.8501259
ChIJifd_iKIZ2jERpzU9zVhZFzk,Theta2Beta Pte. Ltd.,OPERATIONAL,"{'location': {'lat': 1.291922, 'lng': 103.8501259}, 'viewport': {'northeast': {'lat': 1.293526030291502, 'lng': 103.8513206802915}, 'southwest': {'lat': 1.290828069708498, 'lng': 103.8486227197085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","3 Coleman Street, #03-24",,1.291922,103.8501259
ChIJ4UnKpqYZ2jERhkj2F-wL-qI,Capitol Singapore,OPERATIONAL,"{'location': {'lat': 1.2929876, 'lng': 103.8511619}, 'viewport': {'northeast': {'lat': 1.294335280291502, 'lng': 103.8524883302915}, 'southwest': {'lat': 1.291637319708498, 'lng': 103.8497903697085}}}",,3818.0,4.2,"['shopping_mall', 'point_of_interest', 'establishment']",13 Stamford Road,,1.2929876,103.8511619
ChIJ__9PNqEZ2jERbnzJN5JGPjg,City Hall Square,OPERATIONAL,"{'location': {'lat': 1.2925036, 'lng': 103.850124}, 'viewport': {'northeast': {'lat': 1.293948680291502, 'lng': 103.8515843302915}, 'southwest': {'lat': 1.291250719708498, 'lng': 103.8488863697085}}}",,124.0,4.3,"['shopping_mall', 'point_of_interest', 'establishment']",10 Coleman Street,,1.2925036,103.850124
ChIJ0yZITwAZ2jER8pojgXqwN04,Capitol Building Parking,OPERATIONAL,"{'location': {'lat': 1.2931552, 'lng': 103.8508113}, 'viewport': {'northeast': {'lat': 1.294235680291502, 'lng': 103.8523314802915}, 'southwest': {'lat': 1.291537719708498, 'lng': 103.8496335197085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']",Capitol building,,1.2931552,103.8508113
ChIJ5QaXI4kZ2jER6yB_aFocFMw,Raffles City,OPERATIONAL,"{'location': {'lat': 1.2933477, 'lng': 103.8529838}, 'viewport': {'northeast': {'lat': 1.295179980291502, 'lng': 103.8551073}, 'southwest': {'lat': 1.292482019708498, 'lng': 103.8519217}}}",,10014.0,4.4,"['shopping_mall', 'point_of_interest', 'establishment']",252 North Bridge Road,,1.2933477,103.8529838
ChIJCS4OeQAZ2jERjBrcPUojirA,Longevity World Singapore,OPERATIONAL,"{'location': {'lat': 1.2929288, 'lng': 103.8500402}, 'viewport': {'northeast': {'lat': 1.294408030291502, 'lng': 103.8513783302915}, 'southwest': {'lat': 1.291710069708498, 'lng': 103.8486803697085}}}",,,,"['shopping_mall', 'point_of_interest', 'establishment']","10 Coleman Street, Singapore",,1.2929288,103.8500402
ChIJvyG9IXcZ2jER5w0OttwuS3I,Arcade @ The Capitol Kempinski,OPERATIONAL,"{'location': {'lat': 1.2935289, 'lng': 103.8516952}, 'viewport': {'northeast': {'lat': 1.294978830291502, 'lng': 103.8531069802915}, 'southwest': {'lat': 1.292280869708498, 'lng': 103.8504090197085}}}",,4.0,5.0,"['shopping_mall', 'point_of_interest', 'establishment']","15 Stamford Road, Singapore",,1.2935289,103.8516952
ChIJHywT8CgZ2jERtYLxa8fg7OY,The Riverwalk,OPERATIONAL,"{'location': {'lat': 1.2891375, 'lng': 103.8483462}, 'viewport': {'northeast': {'lat': 1.290469330291502, 'lng': 103.8496424802915}, 'southwest': {'lat': 1.287771369708498, 'lng': 103.8469445197085}}}",,295.0,4.4,"['shopping_mall', 'point_of_interest', 'establishment']","20 Upper Circular Road, #02- 21A The Riverwalk",,1.2891375,103.8483462
ChIJLyJv4poZ2jERkbeYhmNIZ9k,Zane Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.2937868, 'lng': 103.8527761}, 'viewport': {'northeast': {'lat': 1.295398280291502, 'lng': 103.8540925302915}, 'southwest': {'lat': 1.292700319708498, 'lng': 103.8513945697085}}}",,17.0,4.8,"['shopping_mall', 'store', 'health', 'point_of_interest', 'food', 'establishment']","250 North Bridge Road, #14-01 Raffles City Tower",,1.2937868,103.8527761
ChIJg3Da6ssZ2jERH-1dbXrgOAE,Esplanade Mall,OPERATIONAL,"{'location': {'lat': 1.28976, 'lng': 103.8560406}, 'viewport': {'northeast': {'lat': 1.291046930291502, 'lng': 103.8575200302915}, 'southwest': {'lat': 1.288348969708498, 'lng': 103.8548220697085}}}",2.0,1652.0,4.5,"['shopping_mall', 'cafe', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']",8 Raffles Avenue,,1.28976,103.8560406
ChIJO8Uw9Y0Z2jERhAsd0Bix-Qo,Shen Xi Imperial Soup 沈希第一补汤 @ Raffles City Shopping Centre 莱佛士城购物中心,OPERATIONAL,"{'location': {'lat': 1.2940129, 'lng': 103.8531375}, 'viewport': {'northeast': {'lat': 1.295511330291502, 'lng': 103.8542767802915}, 'southwest': {'lat': 1.292813369708498, 'lng': 103.8515788197085}}}",,13.0,3.8,"['point_of_interest', 'shopping_mall', 'establishment']","The Food Place @ Raffles City Shopping Centre | 252 North Bridge Rd |, #03-15/16/17, |",,1.2940129,103.8531375
ChIJj1GfBaYZ2jER9VdyOe0KKcY,Esplanade Xchange,OPERATIONAL,"{'location': {'lat': 1.2927628, 'lng': 103.8559555}, 'viewport': {'northeast': {'lat': 1.294119030291502, 'lng': 103.8572998802915}, 'southwest': {'lat': 1.291421069708498, 'lng': 103.8546019197085}}}",,226.0,4.0,"['shopping_mall', 'point_of_interest', 'establishment']",90 Bras Basah Road,,1.2927628,103.8559555
ChIJvcww8aMZ2jERk26KU8oktC0,Stamford Court,OPERATIONAL,"{'location': {'lat': 1.2944822, 'lng': 103.850122}, 'viewport': {'northeast': {'lat': 1.295451280291502, 'lng': 103.8515446302915}, 'southwest': {'lat': 1.292753319708498, 'lng': 103.8488466697085}}}",,166.0,4.1,"['shopping_mall', 'point_of_interest', 'establishment']","61 Stamford Road, Singapore",,1.2944822,103.850122
ChIJc7cw_rwZ2jERbDsbsW5DHUI,The Offshore,OPERATIONAL,"{'location': {'lat': 1.2862861, 'lng': 103.848824}, 'viewport': {'northeast': {'lat': 1.287525330291502, 'lng': 103.8501182302915}, 'southwest': {'lat': 1.284827369708498, 'lng': 103.8474202697085}}}",,3.0,4.7,"['shopping_mall', 'point_of_interest', 'establishment']","13 North Canal Road, #11,12",,1.2862861,103.848824
ChIJo_z7IqkZ2jERE1tkSZmYR8o,Millenia Walk,OPERATIONAL,"{'location': {'lat': 1.2916585, 'lng': 103.8597629}, 'viewport': {'northeast': {'lat': 1.29520225, 'lng': 103.8615038802915}, 'southwest': {'lat': 1.29032325, 'lng': 103.8588059197085}}}",,6010.0,4.2,"['shopping_mall', 'point_of_interest', 'establishment']",9 Raffles Boulevard,,1.2916585,103.8597629
ChIJn6U8y4wZ2jER_8KxahKQTP8,Cosmos Commercial Pte Ltd,OPERATIONAL,"{'location': {'lat': 1.2929475, 'lng': 103.8572403}, 'viewport': {'northeast': {'lat': 1.294212180291502, 'lng': 103.8583929302915}, 'southwest': {'lat': 1.291514219708498, 'lng': 103.8556949697085}}}",,,,"['jewelry_store', 'shopping_mall', 'store', 'point_of_interest', 'establishment']","1 Raffles Boulevard Suntec City, Convention Hall Level 3, Room, #306",,1.2929475,103.8572403
