place_id,name,business_status,geometry,price_level,user_ratings_total,rating,types,vicinity,permanently_closed,lat,lng
ChIJKU4wlVcf2jERsRIYr8P-i3Y,KidsCamp Singapore,OPERATIONAL,"{'location': {'lat': 1.2432981, 'lng': 103.8280264}, 'viewport': {'northeast': {'lat': 1.244746880291502, 'lng': 103.8294741302915}, 'southwest': {'lat': 1.242048919708498, 'lng': 103.8267761697085}}}",,2.0,3.0,"['school', 'point_of_interest', 'establishment']",120 Tanjong Beach Walk,,1.2432981,103.8280264
ChIJda22jCcf2jERPcM5bpyGIf8,"deimogofokd@,goil.com",OPERATIONAL,"{'location': {'lat': 1.2431113, 'lng': 103.8363529}, 'viewport': {'northeast': {'lat': 1.244574180291502, 'lng': 103.8381366302915}, 'southwest': {'lat': 1.241876219708498, 'lng': 103.8354386697085}}}",,,,"['school', 'point_of_interest', 'establishment']",Singapur,,1.2431113,103.8363529
ChIJ8bEJcKwe2jERVKAIUno3QhA,EtonHouse International School Sentosa,OPERATIONAL,"{'location': {'lat': 1.248497, 'lng': 103.8280487}, 'viewport': {'northeast': {'lat': 1.249857280291502, 'lng': 103.8292328802915}, 'southwest': {'lat': 1.247159319708498, 'lng': 103.8265349197085}}}",,,,"['primary_school', 'school', 'point_of_interest', 'establishment']",33 Allanbrooke Road,,1.248497,103.8280487
ChIJ8bEJcKwe2jERVKAIUno3QhA,EtonHouse International School Sentosa,OPERATIONAL,"{'location': {'lat': 1.248497, 'lng': 103.8280487}, 'viewport': {'northeast': {'lat': 1.249857280291502, 'lng': 103.8292328802915}, 'southwest': {'lat': 1.247159319708498, 'lng': 103.8265349197085}}}",,,,"['primary_school', 'school', 'point_of_interest', 'establishment']",33 Allanbrooke Road,,1.248497,103.8280487
ChIJyZWB1rUe2jERq57akSOwjoI,Quayside Isle Preparatory School,OPERATIONAL,"{'location': {'lat': 1.2471352, 'lng': 103.8423525}, 'viewport': {'northeast': {'lat': 1.248805780291502, 'lng': 103.8436369802915}, 'southwest': {'lat': 1.246107819708498, 'lng': 103.8409390197085}}}",,,,"['school', 'point_of_interest', 'establishment']","31 Ocean Way, #01-17",,1.2471352,103.8423525
ChIJD2-ytbYe2jER_CQTYYnHI9w,BASCO Boating,OPERATIONAL,"{'location': {'lat': 1.2469693, 'lng': 103.8398874}, 'viewport': {'northeast': {'lat': 1.248489580291502, 'lng': 103.8408910302915}, 'southwest': {'lat': 1.245791619708498, 'lng': 103.8381930697085}}}",,13.0,4.4,"['school', 'store', 'point_of_interest', 'establishment']","1 Cove Drive, Singapore",,1.2469693,103.8398874
ChIJB8WeMOAf2jER9Z1JnOQJdtk,Mamamonte Montessori,OPERATIONAL,"{'location': {'lat': 1.248937, 'lng': 103.8423759}, 'viewport': {'northeast': {'lat': 1.250364480291502, 'lng': 103.8437210802915}, 'southwest': {'lat': 1.247666519708498, 'lng': 103.8410231197085}}}",,,,"['school', 'point_of_interest', 'establishment']",,,1.248937,103.8423759
ChIJyZWB1rUe2jERq57akSOwjoI,Quayside Isle Preparatory School,OPERATIONAL,"{'location': {'lat': 1.2471352, 'lng': 103.8423525}, 'viewport': {'northeast': {'lat': 1.248805780291502, 'lng': 103.8436369802915}, 'southwest': {'lat': 1.246107819708498, 'lng': 103.8409390197085}}}",,,,"['school', 'point_of_interest', 'establishment']","31 Ocean Way, #01-17",,1.2471352,103.8423525
ChIJB8WeMOAf2jER9Z1JnOQJdtk,Mamamonte Montessori,OPERATIONAL,"{'location': {'lat': 1.248937, 'lng': 103.8423759}, 'viewport': {'northeast': {'lat': 1.250364480291502, 'lng': 103.8437210802915}, 'southwest': {'lat': 1.247666519708498, 'lng': 103.8410231197085}}}",,,,"['school', 'point_of_interest', 'establishment']",,,1.248937,103.8423759
ChIJ0ZQXRQ4d2jERUjXgjf97pjE,EtonHouse Pre-School by the Beach,OPERATIONAL,"{'location': {'lat': 1.2517513, 'lng': 103.8202065}, 'viewport': {'northeast': {'lat': 1.253126530291502, 'lng': 103.8212479802915}, 'southwest': {'lat': 1.250428569708498, 'lng': 103.8185500197085}}}",,,,"['school', 'point_of_interest', 'establishment']","31 Beach View Road, #02-01 & #03-01 Palawan Kidz City, Sentosa",,1.2517513,103.8202065
ChIJ-STZrqIZ2jER_kEAi4HkVs0,SSTC Institute,OPERATIONAL,"{'location': {'lat': 1.2644615, 'lng': 103.8201179}, 'viewport': {'northeast': {'lat': 1.265827380291502, 'lng': 103.8213710802915}, 'southwest': {'lat': 1.263129419708498, 'lng': 103.8186731197085}}}",,61.0,4.4,"['school', 'point_of_interest', 'establishment']","1 Maritime Square 13-01 HarbourFront Centre access from Lift, Lobby B to Level 12 Level 13 via escalator",,1.2644615,103.8201179
ChIJI8r3ofMb2jERIjPaEQhAVuA,Agora Colearning,OPERATIONAL,"{'location': {'lat': 1.2632359, 'lng': 103.8201359}, 'viewport': {'northeast': {'lat': 1.265139780291502, 'lng': 103.8213031302915}, 'southwest': {'lat': 1.262441819708498, 'lng': 103.8186051697085}}}",,108.0,4.9,"['school', 'point_of_interest', 'establishment']","HarbourFront Centre, 1 Maritime Square, #04-01 Lobby C",,1.2632359,103.8201359
ChIJ281sc5DTuUERHiUpiaqKGKU,Heph Academy,OPERATIONAL,"{'location': {'lat': 1.2661746, 'lng': 103.8233469}, 'viewport': {'northeast': {'lat': 1.267395630291502, 'lng': 103.8247457802915}, 'southwest': {'lat': 1.264697669708498, 'lng': 103.8220478197085}}}",,,,"['school', 'point_of_interest', 'establishment']","52 Telok Blangah Road, #04-03 Telok Blangah House",,1.2661746,103.8233469
ChIJh5U-f7sb2jERe2rt-P2CzYQ,BMC@HarbourFront,OPERATIONAL,"{'location': {'lat': 1.2642175, 'lng': 103.8203582}, 'viewport': {'northeast': {'lat': 1.265422530291502, 'lng': 103.8218051302915}, 'southwest': {'lat': 1.262724569708498, 'lng': 103.8191071697085}}}",,,,"['school', 'point_of_interest', 'establishment']",Brighton Montessori centre’s,,1.2642175,103.8203582
ChIJYyXQ9Dcb2jERRCg_lzSRgNo,Brighton Montessori Harbourfront,OPERATIONAL,"{'location': {'lat': 1.2642175, 'lng': 103.8203582}, 'viewport': {'northeast': {'lat': 1.265500730291502, 'lng': 103.8217857802915}, 'southwest': {'lat': 1.262802769708498, 'lng': 103.8190878197085}}}",,18.0,4.9,"['school', 'point_of_interest', 'establishment']","1 Maritime Square, #03-03 HarbourFront Centre",,1.2642175,103.8203582
ChIJA4hEaOIb2jERDhOXC3wpIg4,Readers Harvest,OPERATIONAL,"{'location': {'lat': 1.2641654, 'lng': 103.8203016}, 'viewport': {'northeast': {'lat': 1.265383630291502, 'lng': 103.8216188802915}, 'southwest': {'lat': 1.262685669708498, 'lng': 103.8189209197085}}}",,,,"['school', 'point_of_interest', 'establishment']",1 Maritime Square,,1.2641654,103.8203016
ChIJ9TyQaeIb2jERaBSLHLfaVCA,Heguru Method @ HarbourFront,OPERATIONAL,"{'location': {'lat': 1.2643246, 'lng': 103.8203062}, 'viewport': {'northeast': {'lat': 1.265504880291502, 'lng': 103.8217862802915}, 'southwest': {'lat': 1.262806919708498, 'lng': 103.8190883197085}}}",,95.0,4.8,"['school', 'point_of_interest', 'establishment']","1 Maritime Square, #03 - 09",,1.2643246,103.8203062
ChIJDc2Rtnsb2jERxP4KJUK9Smo,inStic Academy,OPERATIONAL,"{'location': {'lat': 1.264197, 'lng': 103.820116}, 'viewport': {'northeast': {'lat': 1.265549030291502, 'lng': 103.8212700302915}, 'southwest': {'lat': 1.262851069708498, 'lng': 103.8185720697085}}}",,,,"['school', 'point_of_interest', 'establishment']","1 Maritime Square, #04-01",,1.264197,103.820116
ChIJzSXR_DIa2jERsiV0hN1JleE,Rainbow Cove @ Alexandra,OPERATIONAL,"{'location': {'lat': 1.2736219, 'lng': 103.8017499}, 'viewport': {'northeast': {'lat': 1.274954180291502, 'lng': 103.8031364802915}, 'southwest': {'lat': 1.272256219708498, 'lng': 103.8004385197085}}}",,28.0,4.7,"['school', 'point_of_interest', 'establishment']","460 Alexandra Road, #03-04",,1.2736219,103.8017499
ChIJXXNIRt0b2jERsWdaCRsP2tg,PCF Sparkletots @ Telok Blangah Blk 44,OPERATIONAL,"{'location': {'lat': 1.2714028, 'lng': 103.8106225}, 'viewport': {'northeast': {'lat': 1.272583030291502, 'lng': 103.8116148302915}, 'southwest': {'lat': 1.269885069708498, 'lng': 103.8089168697085}}}",,8.0,3.6,"['school', 'point_of_interest', 'establishment']","Blk 44 Telok Blangah Drive, #01-19 / 51",,1.2714028,103.8106225
ChIJqxIipMsb2jERb8aiXWRAfcw,Little Seeds Preschool (Capstone),OPERATIONAL,"{'location': {'lat': 1.2697035, 'lng': 103.8145724}, 'viewport': {'northeast': {'lat': 1.271088080291502, 'lng': 103.8159421802915}, 'southwest': {'lat': 1.268390119708498, 'lng': 103.8132442197085}}}",,19.0,5.0,"['school', 'point_of_interest', 'establishment']","63 Wishart Road, Singapore",,1.2697035,103.8145724
ChIJsxXaRucb2jERrrxN1NLwcLc,Telok Blangah Methodist Children Centre,OPERATIONAL,"{'location': {'lat': 1.2693815, 'lng': 103.8146362}, 'viewport': {'northeast': {'lat': 1.270872080291502, 'lng': 103.8160680802915}, 'southwest': {'lat': 1.268174119708498, 'lng': 103.8133701197085}}}",,,,"['school', 'point_of_interest', 'establishment']",61 Wishart Road,,1.2693815,103.8146362
ChIJ81N7L8Mb2jERaG6sb_DGreY,Nanyang Children School,OPERATIONAL,"{'location': {'lat': 1.2736245, 'lng': 103.8082585}, 'viewport': {'northeast': {'lat': 1.275118280291502, 'lng': 103.8098095802915}, 'southwest': {'lat': 1.272420319708498, 'lng': 103.8071116197085}}}",,1.0,1.0,"['school', 'point_of_interest', 'establishment']","78B Telok Blangah Street 32, #02-17",,1.2736245,103.8082585
ChIJsxXaRucb2jERrrxN1NLwcLc,Telok Blangah Methodist Children Centre,OPERATIONAL,"{'location': {'lat': 1.2693815, 'lng': 103.8146362}, 'viewport': {'northeast': {'lat': 1.270872080291502, 'lng': 103.8160680802915}, 'southwest': {'lat': 1.268174119708498, 'lng': 103.8133701197085}}}",,,,"['school', 'point_of_interest', 'establishment']",61 Wishart Road,,1.2693815,103.8146362
ChIJqxIipMsb2jERb8aiXWRAfcw,Little Seeds Preschool (Capstone),OPERATIONAL,"{'location': {'lat': 1.2697035, 'lng': 103.8145724}, 'viewport': {'northeast': {'lat': 1.271088080291502, 'lng': 103.8159421802915}, 'southwest': {'lat': 1.268390119708498, 'lng': 103.8132442197085}}}",,19.0,5.0,"['school', 'point_of_interest', 'establishment']","63 Wishart Road, Singapore",,1.2697035,103.8145724
ChIJHwP6g7gX2jERWTtsU8YQSP8,SwingXV Tennis,OPERATIONAL,"{'location': {'lat': 1.2664005, 'lng': 103.8171202}, 'viewport': {'northeast': {'lat': 1.267812180291502, 'lng': 103.8183576302915}, 'southwest': {'lat': 1.265114219708498, 'lng': 103.8156596697085}}}",,16.0,5.0,"['health', 'school', 'point_of_interest', 'establishment']",21 Keppel Bay Drive,,1.2664005,103.8171202
ChIJ5-kytOMb2jERzCrfLvvy614,Kiddiwinkie Schoolhouse @ Harbourfront,OPERATIONAL,"{'location': {'lat': 1.2649375, 'lng': 103.818727}, 'viewport': {'northeast': {'lat': 1.266287480291502, 'lng': 103.8200666802915}, 'southwest': {'lat': 1.263589519708498, 'lng': 103.8173687197085}}}",,13.0,4.8,"['school', 'point_of_interest', 'establishment']","3 Harbourfront Place, #02-01 HarbourFront Tower Two",,1.2649375,103.818727
ChIJN_xk_2sb2jEREJ89zpRAwRg,ORION Wealth Academy,OPERATIONAL,"{'location': {'lat': 1.2649132, 'lng': 103.8187874}, 'viewport': {'northeast': {'lat': 1.266252680291502, 'lng': 103.8201602302915}, 'southwest': {'lat': 1.263554719708498, 'lng': 103.8174622697085}}}",,,,"['school', 'point_of_interest', 'establishment']","3 Harbourfront Place, Level 6 HarbourFront Tower Two",,1.2649132,103.8187874
ChIJqQjOtOMb2jERPzccfFaqPgw,Parent-Teacher-Child Learning School International,OPERATIONAL,"{'location': {'lat': 1.2648081, 'lng': 103.8192714}, 'viewport': {'northeast': {'lat': 1.266374430291502, 'lng': 103.8206410802915}, 'southwest': {'lat': 1.263676469708498, 'lng': 103.8179431197085}}}",,1.0,5.0,"['university', 'secondary_school', 'school', 'point_of_interest', 'establishment']","3 Harbourfront Place, HarbourFront Tower Two, Singapore",,1.2648081,103.8192714
ChIJ_7O4Q2EZ2jERXzrdmplnkPY,Haven Schoolhouse (Bukit Purmei Preschool),OPERATIONAL,"{'location': {'lat': 1.2722534, 'lng': 103.8264681}, 'viewport': {'northeast': {'lat': 1.273477830291502, 'lng': 103.8278210802915}, 'southwest': {'lat': 1.270779869708498, 'lng': 103.8251231197085}}}",,13.0,4.5,"['school', 'point_of_interest', 'establishment']","102 Bukit Purmei Road, Block 102",,1.2722534,103.8264681
ChIJTandfd8b2jERvH-IB8AR7Bk,Life Community Services Society - Telok Blangah,OPERATIONAL,"{'location': {'lat': 1.2731545, 'lng': 103.8215258}, 'viewport': {'northeast': {'lat': 1.274508130291502, 'lng': 103.8228138802915}, 'southwest': {'lat': 1.271810169708498, 'lng': 103.8201159197085}}}",,,,"['school', 'point_of_interest', 'establishment']",32 Telok Blangah Rise,,1.2731545,103.8215258
ChIJ6bI-5dUZ2jERtnTlKNP-ggw,Nomad Voice Coach,OPERATIONAL,"{'location': {'lat': 1.2678622, 'lng': 103.8228401}, 'viewport': {'northeast': {'lat': 1.269244480291502, 'lng': 103.8242519302915}, 'southwest': {'lat': 1.266546519708498, 'lng': 103.8215539697085}}}",,,,"['school', 'point_of_interest', 'establishment']",Singapore,,1.2678622,103.8228401
ChIJ281sc5DTuUERHiUpiaqKGKU,Heph Academy,OPERATIONAL,"{'location': {'lat': 1.2661746, 'lng': 103.8233469}, 'viewport': {'northeast': {'lat': 1.267395630291502, 'lng': 103.8247457802915}, 'southwest': {'lat': 1.264697669708498, 'lng': 103.8220478197085}}}",,,,"['school', 'point_of_interest', 'establishment']","52 Telok Blangah Road, #04-03 Telok Blangah House",,1.2661746,103.8233469
ChIJkUoLuYwZ2jERT3jKoFTnSaw,The School of Make Up,OPERATIONAL,"{'location': {'lat': 1.2730079, 'lng': 103.8423365}, 'viewport': {'northeast': {'lat': 1.274284180291502, 'lng': 103.8435811302915}, 'southwest': {'lat': 1.271586219708498, 'lng': 103.8408831697085}}}",,1540.0,5.0,"['school', 'point_of_interest', 'establishment']","19 Keppel Road, #01-02 Jit Poh Building",,1.2730079,103.8423365
ChIJy97ukfUZ2jERKJUl3xpwHgQ,启迪教育Enlighten Education Group,OPERATIONAL,"{'location': {'lat': 1.2729624, 'lng': 103.8423879}, 'viewport': {'northeast': {'lat': 1.274245130291502, 'lng': 103.8436204802915}, 'southwest': {'lat': 1.271547169708498, 'lng': 103.8409225197085}}}",,,,"['school', 'point_of_interest', 'establishment']","SG, Keppel Road, #02-01/02 19",,1.2729624,103.8423879
ChIJ9fgWjKUb2jER74O7tDEYeqQ,FOS - Fusion of Sounds,OPERATIONAL,"{'location': {'lat': 1.279854, 'lng': 103.782676}, 'viewport': {'northeast': {'lat': 1.281162330291502, 'lng': 103.7839773802915}, 'southwest': {'lat': 1.278464369708498, 'lng': 103.7812794197085}}}",,,,"['school', 'store', 'point_of_interest', 'establishment']",,,1.279854,103.782676
ChIJr4liWYEZ2jER176soauNSbw,JHS Montessori,OPERATIONAL,"{'location': {'lat': 1.2792979, 'lng': 103.7886034}, 'viewport': {'northeast': {'lat': 1.280644880291502, 'lng': 103.7900179802915}, 'southwest': {'lat': 1.277946919708498, 'lng': 103.7873200197085}}}",,7.0,5.0,"['school', 'point_of_interest', 'establishment']","9 Chwee Chian Road, Singapore",,1.2792979,103.7886034
ChIJr1piWqUb2jER1ZbSkI28Tj0,Evergreen Montessori,OPERATIONAL,"{'location': {'lat': 1.2796163, 'lng': 103.7860689}, 'viewport': {'northeast': {'lat': 1.280950830291502, 'lng': 103.7875504302915}, 'southwest': {'lat': 1.278252869708498, 'lng': 103.7848524697085}}}",,,,"['school', 'point_of_interest', 'establishment']",3 South Buona Vista Road,,1.2796163,103.7860689
ChIJaQ9AVqUb2jERzlhJW9g32rQ,Kumon Asia and Oceania Pte Ltd - Holland Drive,OPERATIONAL,"{'location': {'lat': 1.2799682, 'lng': 103.7864044}, 'viewport': {'northeast': {'lat': 1.281311980291502, 'lng': 103.7877698302915}, 'southwest': {'lat': 1.278614019708498, 'lng': 103.7850718697085}}}",,,,"['school', 'point_of_interest', 'establishment']",8 South Buona Vista Road,,1.2799682,103.7864044
ChIJLSLf3XQb2jERVT4Z3NPWfEQ,The Sherman Preschool,OPERATIONAL,"{'location': {'lat': 1.279911, 'lng': 103.7861912}, 'viewport': {'northeast': {'lat': 1.281193080291502, 'lng': 103.7875599802915}, 'southwest': {'lat': 1.278495119708498, 'lng': 103.7848620197085}}}",,,,"['school', 'point_of_interest', 'establishment']",9 South Buona Vista Road,,1.279911,103.7861912
ChIJVTR4RrQb2jERm6jhux-4M6s,Lorna Whiston Preschool (Hort Park),OPERATIONAL,"{'location': {'lat': 1.2768843, 'lng': 103.7964053}, 'viewport': {'northeast': {'lat': 1.278704280291502, 'lng': 103.7976583302915}, 'southwest': {'lat': 1.276006319708498, 'lng': 103.7949603697085}}}",,26.0,4.9,"['school', 'point_of_interest', 'establishment']","100G Pasir Panjang Road, #01-07/08/19/20",,1.2768843,103.7964053
ChIJx7bZHBoX2jERJFxhP11vwVc,Fly Once Gymnastics School,OPERATIONAL,"{'location': {'lat': 1.2750721, 'lng': 103.7939776}, 'viewport': {'northeast': {'lat': 1.276430630291502, 'lng': 103.7953075802915}, 'southwest': {'lat': 1.273732669708498, 'lng': 103.7926096197085}}}",,10.0,4.3,"['gym', 'school', 'health', 'point_of_interest', 'establishment']","44 Pasir Panjang Road, C-01",,1.2750721,103.7939776
ChIJq6qqusAb2jERBKyDYS4wSPQ,MindChamps PreSchool @ Mapletree Business City,OPERATIONAL,"{'location': {'lat': 1.2754092, 'lng': 103.7985447}, 'viewport': {'northeast': {'lat': 1.276800780291502, 'lng': 103.7998265802915}, 'southwest': {'lat': 1.274102819708498, 'lng': 103.7971286197085}}}",,21.0,5.0,"['school', 'point_of_interest', 'establishment']","20 Pasir Panjang Road, Singapore",,1.2754092,103.7985447
ChIJXziIcowb2jERy1DvcbBWluY,Nutripet World Pte. Ltd.,OPERATIONAL,"{'location': {'lat': 1.2760918, 'lng': 103.7954127}, 'viewport': {'northeast': {'lat': 1.277399580291502, 'lng': 103.7968631302915}, 'southwest': {'lat': 1.274701619708498, 'lng': 103.7941651697085}}}",,4.0,5.0,"['pet_store', 'school', 'store', 'point_of_interest', 'establishment']","102E Pasir Panjang Road, #04-03 CITILINK WAREHOUSE COMPLEX",,1.2760918,103.7954127
ChIJ9foTbG8b2jERdCzwIJZXT38,Littlefoot Academy by Littlefoot Developmental Services,OPERATIONAL,"{'location': {'lat': 1.2768843, 'lng': 103.7964053}, 'viewport': {'northeast': {'lat': 1.278135630291502, 'lng': 103.7977235802915}, 'southwest': {'lat': 1.275437669708498, 'lng': 103.7950256197085}}}",,,,"['school', 'point_of_interest', 'establishment']","100G Pasir Panjang Road, #01-16 Interlocal Centre",,1.2768843,103.7964053
ChIJGZPzO_kb2jERhbtfRASj_fM,Dinosaur Speech Therapy - Early Intervention Programme in Singapore,OPERATIONAL,"{'location': {'lat': 1.2779525, 'lng': 103.7964482}, 'viewport': {'northeast': {'lat': 1.279332230291502, 'lng': 103.7976788302915}, 'southwest': {'lat': 1.276634269708498, 'lng': 103.7949808697085}}}",,27.0,5.0,"['school', 'health', 'point_of_interest', 'establishment']","100G Pasir Panjang Road, #01-02, #07-18",,1.2779525,103.7964482
ChIJyUrpXLgb2jERXuA6RQN6B04,MapleBear Labrador,OPERATIONAL,"{'location': {'lat': 1.2781867, 'lng': 103.7964805}, 'viewport': {'northeast': {'lat': 1.279562930291502, 'lng': 103.7977244802915}, 'southwest': {'lat': 1.276864969708498, 'lng': 103.7950265197085}}}",,7.0,4.3,"['school', 'point_of_interest', 'establishment']","100H Pasir Panjang Road, #02-01",,1.2781867,103.7964805
ChIJJUKV97gb2jER2uF831V-ALs,Learning Vision Harbourlink Innohub (Pasir Panjang),OPERATIONAL,"{'location': {'lat': 1.2779794, 'lng': 103.7983447}, 'viewport': {'northeast': {'lat': 1.278818080291502, 'lng': 103.7996180302915}, 'southwest': {'lat': 1.276120119708498, 'lng': 103.7969200697085}}}",,12.0,4.7,"['school', 'point_of_interest', 'establishment']","Pasir Panjang, 61, Alexandra Terrace, #02-11, Harbourlink Innohub",,1.2779794,103.7983447
ChIJQXQAdRMZ2jER4HSSjvJSZms,Hanbridge Institute | Private School Singapore,OPERATIONAL,"{'location': {'lat': 1.2753116, 'lng': 103.8013192}, 'viewport': {'northeast': {'lat': 1.276564180291502, 'lng': 103.8027945802915}, 'southwest': {'lat': 1.273866219708498, 'lng': 103.8000966197085}}}",,9.0,4.4,"['school', 'point_of_interest', 'establishment']","456 Alexandra Road, #13-01/02 Fragrance Empire Building",,1.2753116,103.8013192
ChIJPYK8kXcZ2jER15u_VD1WaSw,aikiForest Aikido @ Alexandra Retail Centre,OPERATIONAL,"{'location': {'lat': 1.2740107, 'lng': 103.8013078}, 'viewport': {'northeast': {'lat': 1.275167680291502, 'lng': 103.8029005302915}, 'southwest': {'lat': 1.272469719708498, 'lng': 103.8002025697085}}}",,12.0,4.8,"['gym', 'school', 'health', 'point_of_interest', 'establishment']","460 Alexandra Road #03-02, PSA Building",,1.2740107,103.8013078
ChIJFdqh35ob2jERIUAybGol46k,PlayFACTO School @ Alexandra (Labrador) | Student Care Alexandra,OPERATIONAL,"{'location': {'lat': 1.2752179, 'lng': 103.8014338}, 'viewport': {'northeast': {'lat': 1.276515330291502, 'lng': 103.8028503802915}, 'southwest': {'lat': 1.273817369708498, 'lng': 103.8001524197085}}}",,13.0,5.0,"['school', 'point_of_interest', 'establishment']","456 Alexandra Road, #02-09/10 Fragrance Empire Building",,1.2752179,103.8014338
ChIJj-WsO4Yb2jER4OLm_wJSFpk,DPS International School - Alexandra Campus,OPERATIONAL,"{'location': {'lat': 1.2752881, 'lng': 103.8013377}, 'viewport': {'northeast': {'lat': 1.276549480291502, 'lng': 103.8028015802915}, 'southwest': {'lat': 1.273851519708498, 'lng': 103.8001036197085}}}",,,,"['school', 'point_of_interest', 'establishment']","456 Alexandra Road, #11, Singapore",,1.2752881,103.8013377
ChIJq6qqusAb2jERBKyDYS4wSPQ,MindChamps PreSchool @ Mapletree Business City,OPERATIONAL,"{'location': {'lat': 1.2754092, 'lng': 103.7985447}, 'viewport': {'northeast': {'lat': 1.276800780291502, 'lng': 103.7998265802915}, 'southwest': {'lat': 1.274102819708498, 'lng': 103.7971286197085}}}",,21.0,5.0,"['school', 'point_of_interest', 'establishment']","20 Pasir Panjang Road, Singapore",,1.2754092,103.7985447
ChIJzSXR_DIa2jERsiV0hN1JleE,Rainbow Cove @ Alexandra,OPERATIONAL,"{'location': {'lat': 1.2736219, 'lng': 103.8017499}, 'viewport': {'northeast': {'lat': 1.274954180291502, 'lng': 103.8031364802915}, 'southwest': {'lat': 1.272256219708498, 'lng': 103.8004385197085}}}",,28.0,4.7,"['school', 'point_of_interest', 'establishment']","460 Alexandra Road, #03-04",,1.2736219,103.8017499
ChIJoyMhBKAb2jERZ53gqG04I1A,Mulberry Learning @ Alexandra Technopark,OPERATIONAL,"{'location': {'lat': 1.2777047, 'lng': 103.8008548}, 'viewport': {'northeast': {'lat': 1.278925480291502, 'lng': 103.8021414302915}, 'southwest': {'lat': 1.276227519708498, 'lng': 103.7994434697085}}}",,7.0,5.0,"['school', 'point_of_interest', 'establishment']","Alexandra Road, Block B, Alexandra Technopark",,1.2777047,103.8008548
ChIJiTipWdwb2jER4xIZb2KxO0g,The Pod,CLOSED_TEMPORARILY,"{'location': {'lat': 1.2790406, 'lng': 103.8025301}, 'viewport': {'northeast': {'lat': 1.280332080291502, 'lng': 103.8037178802915}, 'southwest': {'lat': 1.277634119708498, 'lng': 103.8010199197085}}}",,,,"['school', 'point_of_interest', 'establishment']","394 Alexandra Road, Singapore",True,1.2790406,103.8025301
ChIJIbmBInAb2jER9bXyCvLsEzE,Gary Goh Music (Vocal Coach / Guitar & Singing Lessons),OPERATIONAL,"{'location': {'lat': 1.2767542, 'lng': 103.8068191}, 'viewport': {'northeast': {'lat': 1.278098580291502, 'lng': 103.8081166302915}, 'southwest': {'lat': 1.275400619708498, 'lng': 103.8054186697085}}}",,11.0,5.0,"['school', 'point_of_interest', 'establishment']",91A Telok Blangah Street 31,,1.2767542,103.8068191
ChIJifLnaQMb2jERpJoryC3ogdk,All A's Tuition,OPERATIONAL,"{'location': {'lat': 1.275279, 'lng': 103.8071173}, 'viewport': {'northeast': {'lat': 1.276544780291502, 'lng': 103.8084637802915}, 'southwest': {'lat': 1.273846819708498, 'lng': 103.8057658197085}}}",,,,"['school', 'point_of_interest', 'establishment']","93A Telok Blangah Street 31, #27-155, Parcview",,1.275279,103.8071173
ChIJCbsbV0Mb2jERdXl94JBAJvs,E-Bridge Pre-School Telok Blangah,OPERATIONAL,"{'location': {'lat': 1.2762126, 'lng': 103.8077762}, 'viewport': {'northeast': {'lat': 1.277681030291502, 'lng': 103.8091899302915}, 'southwest': {'lat': 1.274983069708498, 'lng': 103.8064919697085}}}",,3.0,4.3,"['school', 'point_of_interest', 'establishment']","Blk 92 Telok Blangah Street 31, #02-257",,1.2762126,103.8077762
ChIJAcudlcQb2jER79qDI92YQoo,MOE Kindergarten @ Blangah Rise,OPERATIONAL,"{'location': {'lat': 1.2761891, 'lng': 103.8087082}, 'viewport': {'northeast': {'lat': 1.277718130291502, 'lng': 103.8100665302915}, 'southwest': {'lat': 1.275020169708498, 'lng': 103.8073685697085}}}",,2.0,1.5,"['school', 'point_of_interest', 'establishment']","91 Telok Blangah Heights, Blangah Rise Primary School",,1.2761891,103.8087082
ChIJ0UOPpdwb2jERY0Q-BuvJ9Ys,My First Skool at 63 Telok Blangah Heights,OPERATIONAL,"{'location': {'lat': 1.2748311, 'lng': 103.8108943}, 'viewport': {'northeast': {'lat': 1.276284480291502, 'lng': 103.8126661302915}, 'southwest': {'lat': 1.273586519708498, 'lng': 103.8099681697085}}}",,17.0,5.0,"['school', 'point_of_interest', 'establishment']","Blk 63 Telok Blangah Heights, #01-219",,1.2748311,103.8108943
ChIJWXDXEMMb2jERAV8ABoqvrOk,Star Learners @ Telok Blangah | Preschool & Childcare,OPERATIONAL,"{'location': {'lat': 1.2736207, 'lng': 103.8081962}, 'viewport': {'northeast': {'lat': 1.275052530291502, 'lng': 103.8096763802915}, 'southwest': {'lat': 1.272354569708498, 'lng': 103.8069784197085}}}",,14.0,5.0,"['school', 'point_of_interest', 'establishment']","Blk 78B Telok Blangah Street 32, #02-16",,1.2736207,103.8081962
ChIJhwcFbdAb2jERuMUG1I2EL-4,Appleland Playhouse,OPERATIONAL,"{'location': {'lat': 1.280543, 'lng': 103.811563}, 'viewport': {'northeast': {'lat': 1.281950630291502, 'lng': 103.8127902802915}, 'southwest': {'lat': 1.279252669708498, 'lng': 103.8100923197085}}}",,53.0,5.0,"['school', 'point_of_interest', 'establishment']","Blk 104C Depot Road, #01-03",,1.280543,103.811563
